y,x,z,k1,z2,z3,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100
2.293,0.354,,0,0.269446513,-0.068089151,1.083712042,-1.201339275,1.293305541,-0.822645939,1.536245924,-0.373851251,-1.943499593,-0.412831056,-0.129996493,0.399111424,1.165042414,-0.759355714,0.456469015,0.639351011,0.347842946,1.024162053,0.692404768,0.14368211,0.74287906,0.265682356,-0.863573563,0.462183806,0.142286223,1.575425145,0.228712486,0.012524468,-0.573482994,-0.823923475,0.698465815,0.234696174,1.308964272,0.793571524,0.14613133,0.379158136,-0.007728182,-0.17327183,1.33078336,1.577123393,-1.339007926,-0.436587964,0.479036342,0.614623236,-1.085377577,0.126940223,-0.567805288,-1.058087662,1.477756922,-0.392106828,1.035349308,-0.343195709,-1.260857652,-0.645345255,0.573728974,1.367581491,1.360091206,0.780351325,0.892843927,0.046002845,1.044133956,-0.093964344,0.695214836,-0.353952083,-1.397136063,0.524413217,1.761050312,2.007410438,0.894261809,-0.971782969,-0.059178292,0.400332323,-0.352669615,-0.210942646,-0.79251536,1.694166963,1.760921532,0.293258568,1.026583171,1.519409441,-0.078973508,-0.147959784,-0.876628987,1.702156767,1.283005051,1.783555565,0.372727019,-1.02655888,1.067651452,-0.364811491,-1.158469488,0.554961019,1.919850398,1.072477924,-0.113773235,-0.405427774,0.81311581,1.9266613,-0.41525662,1.750043206,-0.245760718,0.766416734
0.746,0.45,0.45,1,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
7.406,0.66,0.66,1,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66
1.331,-1.031,,0,0.064268185,-0.26515701,-1.192737785,0.55698109,1.149371389,0.75400929,0.517816146,-0.453340251,-0.208570551,-0.721851544,1.30639778,1.318364129,1.178990976,-1.114473407,0.531987116,0.057435432,0.647471899,-0.805109638,-0.012939894,0.981271484,-0.39904716,1.040589804,-1.070638493,-0.659452018,0.461952427,0.523725254,0.048178231,-0.087476668,0.55875816,-1.064240741,-0.596408329,0.4080471,-0.169350722,0.401189269,1.592074036,-0.688090383,0.30495987,0.459209027,-1.09480499,0.850894573,0.727176138,-1.153985317,0.647430396,1.052944608,0.1041552,-0.915669417,-0.864815132,-0.288967995,0.850429047,-0.792352462,1.355407703,-2.151475612,-0.27788323,0.241998083,1.824107054,-0.111637541,1.319956585,-0.679711774,-0.737067873,0.943731747,-0.007038619,-0.597885783,-0.239283064,0.180792425,1.35353118,0.262760895,-0.211737405,-0.454850974,-0.168444449,0.529320656,0.225853932,-0.088747631,3.068390945,-1.311112554,-0.354252422,-0.246881616,0.046008732,0.125467105,0.451107803,0.356112134,0.962708131,-0.635222613,-0.623756191,0.683648305,0.552636023,0.840318004,0.494322203,0.334479634,1.899760708,-0.803253109,0.139874606,0.64674842,0.255240054,0.052686834,-0.064283421,-0.222449676,1.371717658,0.909094757,-0.263873832,0.172724475,0.600975338,-0.646866441
0.073,-2.371,,0,-0.204041937,-0.469714008,-0.179167485,-1.316918998,-0.109591148,0.28153964,0.345137441,0.081846846,-0.161762269,-1.498755905,-0.662795318,-1.849425645,0.925068959,0.790862171,0.409237392,-0.038682313,0.056605922,-0.372382238,-0.166099882,0.476894541,0.006527445,-1.468014203,0.504254054,-0.548037508,-0.817096088,0.825141628,0.502544219,1.070537239,-0.699983373,0.284550419,-0.599466514,0.297008069,0.047106515,-0.055734094,-0.378568542,-1.448514187,0.495635281,2.385648462,-0.254745814,-2.035234814,-0.239308151,0.819195237,0.735122939,-0.540541949,-0.04564132,-0.545594444,-0.588603276,1.661946125,-1.054355724,-0.256102637,-0.676708625,-0.182632516,-1.594398353,0.109000243,-0.360392705,-0.60335333,-0.529432919,1.160590005,-0.29173598,0.179731557,1.312900294,-0.589050646,-2.278394118,0.220547646,-1.36975461,0.421756889,0.401500297,-0.655463174,-0.134181265,-0.731115774,-0.360751755,-0.924007502,-1.405049271,-0.098755181,-2.471346972,-0.610771487,-0.826250581,0.095816128,-0.701123058,0.04622637,0.021649044,-0.123881387,0.034126008,-0.957213021,-0.583163969,-0.496467123,0.359189541,1.482290832,0.018650611,0.697927746,-1.105272968,-0.221164065,-1.764064198,-0.324710992,-1.774138918,-0.985768618,-1.138428518,0.371496192,-1.561522322,0.249853299,-0.187950096,-2.278669213
-3.797,-0.325,,0,-1.029447479,0.266056829,-1.198510523,-1.841210312,-1.308155196,-2.656506198,-0.278961896,0.272837844,-0.82832791,-1.670859808,-0.888810779,-1.061013253,-0.551872798,-0.338164727,0.903710143,-0.595338165,-1.35558504,-2.136924201,-1.897633411,-1.702003621,-1.421601532,-1.394766891,-1.008957817,-1.647850065,-1.740700576,-1.469845963,-1.933923165,-2.293185399,-1.723593981,-1.04580334,-0.710002385,-0.957270857,-1.601156494,-0.823857241,-2.81844661,-1.453129964,-0.252513816,-0.237823268,-0.116818338,-2.283557351,-0.196089169,0.634210786,-0.499941657,0.062327726,-1.583140902,1.249876927,-0.416767024,1.059612387,0.117395209,-0.616596802,-3.165577254,-0.812710013,-0.437461283,-1.771215307,-1.111280673,-1.560991092,-1.188448252,-1.643918895,-0.468306231,-1.112880635,-1.327966854,-0.936291247,1.104208195,-1.299194407,-0.463330745,-0.706971862,0.101720603,-2.417040712,-2.07189473,-2.493536637,-1.416236683,-0.658375593,-2.18748671,0.298384132,-1.612397282,-2.792865138,0.689697318,-1.484256502,-1.375314335,-0.473890334,-0.076988693,-0.718830229,-1.391897835,-1.742017396,0.004896798,-1.405030751,-1.510311001,-1.60364939,-2.150889679,-0.400883133,-2.691034591,-1.155349831,-2.293542769,-1.738586597,-0.689351956,0.061892605,-0.320259023,-0.156482738,-1.516680193,-1.453178464,-1.724290091,0.634490899
-2.693,-0.944,,0,-0.793982952,-1.420734977,-0.131913944,-0.064992738,-0.725898762,-1.92449507,-1.076903091,-1.369602655,-1.967413799,-1.277477297,1.375768994,0.178154994,-0.417017603,-1.352584321,-2.237795477,-0.125455584,-0.351477565,0.428578076,-2.088757587,-0.800628285,-1.733282218,-0.636520106,-1.854081918,0.032687357,-0.87780088,0.319176571,-0.322424,-0.971095526,-1.039650835,-0.283966315,-0.173851659,-0.287532666,-1.553591905,0.674194393,-0.859662608,-1.033599502,-0.687518883,-0.901076447,-1.723814016,-0.405683269,-0.351197459,-2.010769998,-1.30149882,0.104432072,0.484559301,-1.41398559,-1.455629303,-1.504509625,-0.639482139,-1.801962794,-0.205473433,-1.218346131,-0.984430787,-0.645072569,0.253752308,0.303910051,-0.413475564,-2.695358739,-0.877248342,-0.451751204,-1.401038521,-0.669147484,-0.635901712,0.456847276,-0.071884728,-1.142188005,-1.900318092,0.170778747,0.255488666,-0.219162973,-0.488770614,0.206095834,-2.810966189,0.490347733,-0.672836898,-0.004476111,0.216729286,0.199712069,-2.259793002,-0.825186402,-0.659551051,-1.42374934,0.014681648,-0.67903166,-0.303764191,-2.284618158,-0.174207706,-2.501650969,-1.888870468,-1.769136691,0.057797836,-1.482291895,-1.230390953,-0.268491036,-0.336610795,0.223264478,-0.993139868,-0.936656946,-0.444733568,-0.308799271,-0.730196346,-1.148235598
-1.796,-0.766,,0,-0.602668024,-0.951444247,-0.389834577,-0.119858979,0.335678203,0.284858229,0.622196163,-2.498862818,-1.779209627,-0.733046712,-1.254240921,-0.284713137,-0.711572805,-0.34323756,-0.56724929,-0.07860668,-0.345865808,-0.618649368,-0.201345802,-0.739742249,-0.623820737,-1.411070868,-0.74113112,-0.210873309,-3.593594152,-1.222122909,0.296576067,-0.27923408,-0.694974257,0.69673184,-0.954136897,-1.294217307,-1.053938508,-0.508497049,-0.946771702,-0.184129009,0.738055135,0.071310916,-0.358236717,-1.614734105,0.684675859,-0.530327235,-0.590647602,-0.445854142,-2.128211843,-0.798418141,-0.306835106,1.024528922,-2.712871067,-1.004284828,0.96170988,-1.500636439,-0.597516037,0.656844758,-0.494399223,-0.556882562,-0.259763532,-0.42646288,-1.894789403,-0.968340503,-2.288526717,0.388511318,-0.532174699,-1.474617406,0.816497825,-3.439322499,0.213469443,-1.501280071,-0.467088576,-1.333053979,-0.382011405,-1.273936597,-0.913258193,-0.845250317,-1.44860488,-1.881699961,0.004771919,0.490309564,-1.064493778,-1.444461295,-1.90632964,0.438076634,-0.508127382,-0.70018085,0.060550121,-2.520202518,0.49137283,0.516548752,0.31034332,-0.214309225,0.802052981,-0.357739908,1.009356273,-0.98118485,-1.380128766,-1.216031685,-0.449109947,-0.763588129,-2.015372321,-0.032450868,-0.843789447,0.084044742
-1.224,-0.954,,0,-0.480670099,0.105646878,-1.777847969,0.598251112,-0.974293537,-1.057767085,0.469358629,-0.802671955,-1.058088708,-1.031944947,-1.042160806,-0.010359635,-0.453145087,-1.927981608,1.29351488,1.01609568,-0.271401896,0.842177593,0.123347829,0.716236595,-1.238969608,0.010222906,-0.398142522,-0.926633636,-0.067051286,0.546278184,-0.562707284,0.389523567,0.122779013,-1.422416693,-0.160595457,-0.460515345,0.203008551,-0.764052613,-1.174217839,-0.609002289,-0.90381093,0.705686606,-0.093764785,-0.880847013,-1.445105095,-1.843213779,-0.799300419,-1.447484841,-1.333601063,-0.528975392,-0.025183362,-1.689770338,0.15904825,-0.774276498,0.169810531,-0.274765636,-2.425101343,1.341250826,-1.355714941,-0.633407211,-0.796593305,-1.314666937,-0.389678213,-2.120219719,-1.244069566,-1.359953951,1.419107323,-1.348366062,0.256779584,-0.020666624,0.920224689,0.625171175,-0.114606434,0.039505379,-0.679395745,-1.182818668,0.394035407,-0.751824157,-0.864345717,0.235045914,-0.724921062,-0.318246289,-1.379513397,-0.071594867,-2.035914912,-1.529310202,0.343171376,-1.170239052,-0.169235336,-0.542502343,-1.19734368,-1.031664735,-0.020836314,-1.076504078,-0.010327706,-2.391956517,-1.415334859,-0.858027553,0.283269985,0.104249393,-0.58256496,0.650306386,-2.282468998,-0.145777511,-0.529704796,-2.263363633
-0.574,-0.398,,0,-0.342036094,0.668594315,-0.750921675,0.193700329,0.474946784,-1.355981075,-0.901330369,-1.254553362,0.092122076,1.382536116,-0.021382781,-0.754935639,1.401203876,-0.191651765,-0.876076091,-0.429122632,-1.206143463,0.493241711,-0.397646465,-1.27396924,0.204460754,-0.138971904,0.887254058,-1.574672298,0.75077507,0.758114662,0.590780349,1.151528021,1.300466489,0.237805332,0.770744543,1.086162356,-0.176582346,-1.702368665,-0.017555464,-0.106070794,0.647937119,-1.00243062,0.949010995,1.166392467,-0.695346909,0.318147212,1.170153215,-0.247786075,-0.292056598,-0.77524426,-0.181138967,1.706860277,1.021064128,-0.251883546,-0.149559769,-1.41032376,-1.207117454,-1.22550399,0.176096807,-0.265919536,0.299822236,0.058675381,0.339635744,-1.344196174,-0.686752146,-1.677648416,-1.688835788,0.762386099,-0.087342296,-0.786086808,0.54770774,-1.48177746,0.312500189,-2.006287262,1.169012524,-1.005467424,0.811792122,-1.701850153,-0.119710428,-0.113106058,-1.274814079,-1.586879652,0.3283615,-0.477108735,1.277682403,-1.221503134,-1.171674224,-0.588032079,-1.593447645,-0.32493664,-0.107512745,0.342888438,-0.528347879,-1.171040692,0.322767944,0.471064846,0.704704671,-0.571473699,-1.702159418,1.081074556,-1.194660682,0.200436339,0.563228506,-0.756834613,0.065136203,0.145761593
1.945,-0.311,-0.311,1,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311,-0.311
1.401,0.796,,0,0.079198001,-0.614558909,1.035035401,0.100676025,0.790231318,1.526387141,0.335396844,0.560526031,-0.136330277,-0.512654658,1.046908263,-0.021047358,1.195885028,0.299606011,0.323684795,1.571167808,0.827020747,0.121001585,-1.287127863,1.153483457,-0.244557304,1.335426764,-1.293699027,-0.484207141,1.122591329,-2.283000635,-0.219385098,-0.693357701,-0.512659909,-0.287515771,-1.028385548,0.899612609,0.541185066,-0.854653406,1.970298089,-0.301188653,-0.439821826,2.177341678,0.168585486,-0.493745715,-1.826227995,-0.403563873,-1.774058956,-0.319283116,0.935018785,0.83554157,0.475701986,-0.32458971,-0.648875605,-1.518471214,-1.664662262,1.331512531,0.144335627,0.426848798,-0.069435017,0.169410259,-0.342970046,0.53785612,-0.158331537,-0.531392712,0.331883058,0.390851501,0.364133629,-0.762892266,0.793856424,0.298007176,0.483139011,0.43342177,-0.837364892,0.184263645,-1.870129833,-0.588041139,-0.026575342,-1.554372735,-0.128243182,0.841458983,-0.581273164,-0.45880025,-0.461264897,0.809897577,1.087353847,-0.770945946,0.365802298,-0.097326111,-1.079644309,0.568740423,0.062461104,0.038338141,-0.550297909,0.069400898,0.324034656,-0.352358587,1.280141412,0.368121672,-0.098416098,-0.945344691,0.729757879,0.676852872,-0.672861982,-1.657146435,0.895022162,0.090452124
1.487,0.986,,0,0.097540346,-0.358985222,0.882062627,0.539170236,-1.848998198,-0.206335209,0.521768875,0.04060039,0.026980795,0.554276051,-1.032970235,1.274409589,0.971493582,-0.264919001,0.047708414,-0.340513197,2.371117437,-0.446211456,0.356319303,-1.002042647,0.210851985,-0.115470136,0.02728614,-0.533409501,-0.449231468,0.716239189,-0.859163141,-0.149141587,-0.046898433,-0.013620413,1.142079258,0.909888509,0.31820594,0.007654784,0.416893114,0.821296396,0.019358611,-0.39531384,-0.3572696,1.070541735,-0.191301825,0.245393597,-1.305367659,-0.344150015,1.666365073,-0.129524126,1.493006004,-1.020383857,2.142283807,0.306537359,0.095928153,-0.313471629,-1.285514311,0.20563969,2.299769289,0.022669917,0.501411389,0.680671889,-0.614580592,1.199050063,-0.662067057,1.104658783,0.876281959,0.122859348,-0.21030223,-0.129731196,0.519614468,0.247253892,-1.054124848,0.240373747,0.206850805,-1.644983329,-0.547017106,-1.787459087,-0.168457013,0.745417173,1.277941323,1.311325513,0.456769911,-1.109196123,-1.289333246,-0.911704456,-0.998855292,1.00166477,1.399670955,1.182107108,0.561979978,0.092702483,-0.618439895,-0.51161105,-0.737391941,-0.055629151,0.412542152,-1.106647804,1.04458109,-0.952777444,-0.117335566,1.235617575,-2.05359888,-0.158330656,-1.06932469,-0.960844604
2.505,-0.795,-0.795,1,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795
-3.558,-0.309,,0,-0.978472821,-0.507989309,0.497211391,-2.064616873,-1.649629511,-0.635601769,-2.335388062,-0.532552246,-0.975171746,-1.26893512,0.259977638,-1.592814689,-0.815180354,-0.396059154,-3.238134935,-0.445559848,-2.086949482,-0.370381916,-2.635170096,-0.445389437,-0.960239094,-0.790475785,-1.407553258,-0.975691895,-0.982793574,-0.667561349,-1.446064184,-2.650028008,-0.853871656,-0.421378296,-0.741394521,0.556615994,-2.215764178,-0.716394362,-1.561152378,-0.692791717,-0.404987366,-1.393376124,-2.327490351,-2.991849802,-0.494953158,-0.168068751,0.019984913,-0.565715331,-1.165146267,0.574750866,-1.594331092,-1.048819987,-1.861764895,0.037738502,-2.150941397,-1.371134134,-1.138928005,-0.295664574,-1.780057864,-1.065134136,0.037457249,-2.068503434,-2.389441523,-0.624368169,-0.969703351,-0.243302411,-0.29878349,-2.076657973,-0.80541881,-0.41737176,-1.263160085,1.090906988,-0.276425518,-0.216859726,-1.152018487,-1.804911542,-2.026590686,-1.693706095,0.490588778,-1.16335872,0.04249141,-1.885010721,-2.443466146,-0.31389567,-0.194078274,-2.566190606,-0.636963363,-0.043528606,-0.800344043,0.009630273,-1.224195889,-0.861386955,-1.840118672,-0.090522594,-1.009623991,-0.767366855,-0.787142757,-0.407814837,-1.615296566,-1.863553675,-1.904778917,-1.540031246,-0.498610654,-1.250441613,-0.958340815,-0.351978755
1.251,0.361,0.361,1,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361
4.266,1.399,,0,0.690254041,1.60472645,-0.186248372,0.799241163,-0.469574958,0.507278974,0.787006047,1.97888217,0.676307545,0.675687231,1.751666403,0.711244789,2.014484201,0.927564713,2.189829113,1.293067375,0.243080933,-0.358829457,1.193841756,2.219417674,0.986073778,-0.519378232,0.914046081,0.725425447,-0.517131105,-0.172711827,1.157838168,1.532430267,0.042742618,2.967690968,1.504452387,1.388711172,0.840381683,2.089555795,0.06416261,0.959832543,0.383844375,0.659390505,0.046183185,0.297038421,0.827976672,0.717333123,0.781607784,0.697129889,0.455354511,1.136256934,1.168098063,0.236774723,1.783226905,0.664027814,2.605059137,0.475266111,0.376038147,-0.2982389,1.476812391,-0.638244353,2.759079799,1.775799865,-0.307896583,0.015412564,-0.645858533,-0.476158157,0.163592179,-0.625434312,0.159998616,1.448183087,-0.29922745,1.104161435,-0.334673559,-1.127218915,-0.60434193,0.201541665,1.147927069,1.628732193,1.177736606,1.268923964,0.661666178,0.838171426,0.39461201,0.606737754,-0.793405179,0.170083539,-0.413110967,0.662022183,0.859953709,0.205054948,1.015561885,1.060719877,1.626718104,0.504236888,-1.273340362,-0.109093921,1.078366211,0.604339536,1.260116273,1.940981877,2.488209165,0.366405034,0.085570859,0.400131686,1.811641144,0.581146766
3.088,-0.056,-0.056,1,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056
-1.281,-1.699,-1.699,1,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699
0.388,0.232,,0,-0.136857765,-0.362534142,-0.822998456,0.118735129,0.999691817,0.839568709,0.198901882,-0.352233652,0.007250823,-2.390506423,1.376330209,0.165386967,0.423557239,1.341704318,-0.320375634,-1.487669917,-0.805676289,0.302106024,-0.634828804,0.616768086,-0.969198133,-0.821701869,-0.809695851,-0.220053936,-0.450940999,-1.097314943,0.090732954,-0.31233541,0.266412562,-0.18820355,0.264904636,-0.793690042,-0.322365044,-1.052689244,-0.511562005,0.734703282,1.394440737,-0.75163982,-0.915452517,-0.84500248,0.313872414,-1.42764932,-0.362673335,-0.395690873,-1.935445215,0.305091983,-1.118949153,-1.506456981,0.055621625,-0.69639663,0.703870432,0.333000591,-0.19592197,-1.231276193,-1.790616752,0.278851194,-0.345094635,0.252145042,0.814255611,-0.143878608,0.708980075,-0.199201225,-0.117565998,-1.131365485,0.310196855,-0.486475461,0.811458332,-0.186242728,0.006717418,1.251206654,-0.63057094,-0.337133089,-0.637446527,-0.758254213,-0.218598379,-1.726494805,-0.939602506,-0.142001849,0.988776093,1.225953427,-1.036703349,0.552036233,-0.280087858,-1.866115407,2.229400177,-0.635124653,1.072196999,1.102425371,-0.114998083,0.402697943,0.26960347,0.089406733,0.507891504,-0.09816866,0.82392229,-0.089488299,0.046009671,-0.113877731,-0.014714594,-1.290455916,0.317118217,0.178016826
0.505,-0.119,,0,-0.111903644,-1.396781191,-0.528484145,0.633840178,-1.097770379,0.167850874,-0.912280382,-2.057240967,0.190642958,-0.084910025,0.248385283,0.650339492,0.52387171,-1.253636653,1.382984899,-1.02236296,0.932757329,0.556528669,-0.587071829,-0.753000885,-1.178081171,1.663227008,0.981486589,-0.807024306,0.005619175,-1.424999508,-1.186130389,0.102006834,-0.95849649,-1.626653682,-0.813273088,1.445741726,-0.23231973,1.092526081,-0.948101672,-0.895934305,-0.761607434,-1.919752091,-2.257490453,1.404628643,1.213296596,-0.347302617,-0.787297678,-0.515764756,-1.291369179,0.484265104,-1.831420925,-0.772462921,-0.614340146,-1.8040169,0.532479696,0.468236571,1.529256459,-1.012159687,2.080294596,0.950387961,-0.096450624,-0.1895808,-0.063378197,-0.113633115,0.973292871,-0.080792879,1.151244336,0.824769309,0.22725878,0.505952768,0.694619703,-1.016981248,1.118179748,0.205224295,3.196822216,-0.490249765,-1.052779385,-0.585162736,0.592558504,0.746783118,-0.279732096,-0.762605656,-0.010186387,-0.303535148,-0.047543627,0.872642333,-0.010286949,1.554401485,-0.07486722,1.006945984,-2.604476793,-0.869773293,0.189915915,-1.515072177,-0.176885895,-0.311067132,-0.547266444,0.130405976,-0.36250509,-1.508712828,-0.397743136,-1.162668353,0.405013488,-0.808627473,0.310694107,-1.789874042
2.087,1.772,1.772,1,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772,1.772
